Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
fuelbed_41122.xml,41122,"Xeric upland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",2.9160,1.1662,1024.6317,106.2334,447.3607,10.5771,460.4604,8.0000,176.7277,116.6209,185.0000,85.7649,61.3794,2.9160,1.1662,1024.6317,106.2334,447.3607,10.5771,460.4604,8.0000,176.7277,116.6209,185.0000,85.7649,61.3794,330.0000,3.4153,2.5608,3.4153,2.1598,2.6818,4.2036,0.0000,2.0535,0.3782,0.3327,0.0077,0.0377,3.0000,0.8000,0.0417,0.0667,0.2991,10.0000,55.0000,10.0000,30.0000,0.8183,,0.6584,0.5240,,,,,,,0.6500,0.3006,,,0.0000,0.1500,,0.0400,0.0900,0.0800,0.2000,0.1500,0.1500,0.0000,0.0000,0.0000,,,,,0.4500,,,,,,,2.4840,0.7123,3.0.257
fuelbed_41123.xml,41123,"Xeric upland 21-40 yr old longleaf pine forest, 4-8 yr mFRI",3.2973,1.3054,1067.6619,113.3525,339.4548,28.3814,586.4731,8.0000,199.8384,130.5354,185.0000,96.9804,68.7028,3.2973,1.3054,1067.6619,113.3525,339.4548,28.3814,586.4731,8.0000,199.8384,130.5354,185.0000,96.9804,68.7028,441.0000,3.6317,2.6140,3.6317,2.2850,4.4570,4.4147,7.6902,3.4209,1.1063,0.9274,0.1125,0.0664,3.0000,0.8000,0.0417,0.0750,0.2445,10.0000,45.0000,10.0000,50.0000,3.5039,,1.0211,20.2948,,,,,,,0.6500,0.3006,,,0.0000,0.1000,,0.0500,0.1900,0.1600,0.2500,0.3000,0.3000,0.0000,0.0000,0.0000,,,,,0.6500,,,1.0000,,,,23.9448,11.4727,3.0.257
fuelbed_41124.xml,41124,"Xeric upland 41-60 yr old longleaf pine forest, 4-8 yr mFRI",4.3704,1.6411,1110.6421,122.6612,210.5095,101.9844,675.4870,8.0000,264.8708,164.1102,186.0000,99.3266,71.3523,4.3704,1.6411,1110.6421,122.6612,210.5095,101.9844,675.4870,8.0000,264.8708,164.1102,186.0000,99.3266,71.3523,431.0000,4.1811,2.6661,4.1811,2.5621,3.0026,2.0160,7.6902,2.4261,1.0426,0.8058,0.1212,0.1157,3.0000,0.8000,0.0417,0.0833,0.1969,10.0000,35.0000,10.0000,85.0000,2.5228,,1.5241,54.2972,,,,,,,0.6500,0.3006,,,0.0000,0.0500,,0.0700,0.3500,0.2000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.8500,,,1.0000,,,,58.9672,28.5489,3.0.257
fuelbed_41125.xml,41125,"Xeric upland 61-100 yr old longleaf pine forest, 4-8 yr mFRI",4.0573,1.7244,1148.2888,129.5034,141.2685,202.0299,675.4870,8.0000,245.8971,172.4427,186.0000,92.2114,74.9751,4.0573,1.7244,1148.2888,129.5034,141.2685,202.0299,675.4870,8.0000,245.8971,172.4427,186.0000,92.2114,74.9751,431.0000,4.0285,2.7109,4.0285,2.6263,2.7860,1.8538,7.6902,2.0829,1.2919,0.9876,0.1307,0.1735,3.0000,0.8000,0.0417,0.0833,0.1743,10.0000,30.0000,10.0000,85.0000,2.8031,,2.8957,60.7877,,,,,,,0.6500,0.3006,,,0.0000,0.0300,,0.0900,0.4500,0.2500,0.7500,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.0500,,,1.0000,,,,66.5577,31.8842,3.0.257
fuelbed_41126.xml,41126,"Xeric upland >100 yr old longleaf pine forest, 4-8 yr mFRI",3.8524,1.6915,1120.0819,130.7518,95.0931,218.7500,675.4870,8.0000,233.4766,169.1461,186.0000,87.5537,73.5418,3.8524,1.6915,1120.0819,130.7518,95.0931,218.7500,675.4870,8.0000,233.4766,169.1461,186.0000,87.5537,73.5418,431.0000,3.9255,2.6774,3.9255,2.6011,2.7234,1.7470,7.6902,2.0438,1.3679,1.0436,0.1356,0.1887,3.0000,0.8000,0.0417,0.0833,0.1687,10.0000,25.0000,10.0000,85.0000,3.5039,,1.0973,65.3781,,,,,,,0.6500,0.3006,,,0.0000,0.0200,,0.1000,0.4500,0.2500,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.2500,,,1.0000,,,,71.5981,34.2744,3.0.257
fuelbed_41131.xml,41131,"Xeric upland 0-10 yr old longleaf pine forest, 9-20 yr mFRI",1.0160,0.7119,1049.3318,108.2608,541.8691,12.3145,386.8874,8.0000,61.5767,71.1914,183.0000,78.1550,79.1015,1.0160,0.7119,1049.3318,108.2608,541.8691,12.3145,386.8874,8.0000,61.5767,71.1914,183.0000,78.1550,79.1015,200.0000,2.0160,2.5915,2.0160,1.6875,0.4026,0.0000,0.0000,0.9393,0.2605,0.2043,0.0074,0.0488,4.0000,0.7000,0.1583,0.0417,0.2102,5.0000,45.0000,10.0000,10.0000,0.4704,,,0.0132,,,,,,,0.6000,0.2775,,,0.0000,0.1500,,0.0300,0.1000,0.0900,0.1000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.9500,,,,,,,2.5332,0.6953,3.0.257
fuelbed_41132.xml,41132,"Xeric upland 11-20 yr old longleaf pine forest, 9-20 yr mFRI",2.3054,1.1301,1106.0994,122.4099,419.9395,45.5585,518.1914,8.0000,139.7215,113.0054,161.0000,100.2350,70.6284,2.3054,1.1301,1106.0994,122.4099,419.9395,45.5585,518.1914,8.0000,139.7215,113.0054,161.0000,100.2350,70.6284,331.0000,3.0367,2.6606,3.0367,2.1261,2.5640,4.1464,0.0000,1.8358,0.5941,0.4785,0.0150,0.1006,6.0000,0.7000,0.1583,0.0667,0.4143,10.0000,35.0000,10.0000,30.0000,0.8456,,0.7057,0.5245,,,,,,,0.8000,0.3700,,,0.0000,0.1000,,0.0500,0.2500,0.1400,0.2500,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,1.5000,,,,,,,4.6145,1.2472,3.0.257
fuelbed_41133.xml,41133,"Xeric upland 21-40 yr old longleaf pine forest, 9-20 yr mFRI",2.4892,1.3787,1216.4288,146.7778,253.4622,179.0877,637.1012,8.0000,150.8619,137.8714,185.0000,73.2124,72.5639,2.4892,1.3787,1216.4288,146.7778,253.4622,179.0877,637.1012,8.0000,150.8619,137.8714,185.0000,73.2124,72.5639,341.0000,3.1555,2.7902,3.1555,2.3484,4.3534,4.5209,7.6902,3.0729,1.4359,1.1524,0.1249,0.1586,6.0000,0.7000,0.1583,0.0750,0.5764,15.0000,25.0000,10.0000,50.0000,3.6207,,1.0944,20.3057,,,,,,,1.0000,0.4625,,,0.0000,0.0500,,0.0800,0.5000,0.2100,0.5000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.9500,,,1.0000,,,,27.0957,12.1841,3.0.257
fuelbed_41134.xml,41134,"Xeric upland 41-60 yr old longleaf pine forest, 9-20 yr mFRI",3.9640,1.7948,1204.6904,153.6186,156.4613,257.5094,637.1012,8.0000,240.2407,179.4764,186.0000,90.0903,78.0332,3.9640,1.7948,1204.6904,153.6186,156.4613,257.5094,637.1012,8.0000,240.2407,179.4764,186.0000,90.0903,78.0332,442.0000,3.9819,2.7767,3.9819,2.6794,3.7629,2.2069,9.0000,3.5726,1.6790,1.2276,0.2348,0.2165,6.0000,0.7000,0.1583,0.0833,0.5372,15.0000,10.0000,10.0000,85.0000,3.6095,,1.6335,81.2092,,,,,,,1.0000,0.4625,,,0.0000,0.0300,,0.1100,0.6000,0.2800,0.7500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,2.1500,,,2.0000,,,,90.1292,43.5258,3.0.257
fuelbed_41135.xml,41135,"Xeric upland 61-100 yr old longleaf pine forest, 9-20 yr mFRI",3.9491,1.8032,1174.5468,161.1862,100.9953,275.2641,637.1012,8.0000,239.3408,180.3186,186.0000,89.7528,78.3994,3.9491,1.8032,1174.5468,161.1862,100.9953,275.2641,637.1012,8.0000,239.3408,180.3186,186.0000,89.7528,78.3994,442.0000,3.9745,2.7417,3.9745,2.6857,3.7460,1.9581,9.0000,3.7819,2.0644,1.4952,0.2948,0.2744,6.0000,0.7000,0.1583,0.0833,0.5018,15.0000,10.0000,10.0000,85.0000,4.0106,,3.9204,90.9598,,,,,,,1.0000,0.4625,,,0.0000,0.0200,,0.1300,0.7500,0.3500,1.0000,1.2500,1.2500,0.0000,0.0000,0.0000,,,,,2.3500,,,2.5000,,,,101.5598,48.8962,3.0.257
fuelbed_41136.xml,41136,"Xeric upland >100 yr old longleaf pine forest, 9-20 yr mFRI",3.9279,1.7400,1098.7579,172.4544,46.2875,242.9148,637.1012,8.0000,238.0571,174.0049,186.0000,89.2714,75.6543,3.9279,1.7400,1098.7579,172.4544,46.2875,242.9148,637.1012,8.0000,238.0571,174.0049,186.0000,89.2714,75.6543,442.0000,3.9638,2.6518,3.9638,2.6382,3.8053,1.8216,9.0000,4.0568,2.3958,1.7591,0.3043,0.3324,6.0000,0.7000,0.1583,0.0833,0.4546,15.0000,5.0000,10.0000,85.0000,4.9324,,3.9204,99.8883,,,,,,,1.0000,0.4625,,,0.0000,0.0100,,0.1600,1.0000,0.4000,1.2500,1.5000,1.5000,0.0000,0.0000,0.0000,,,,,2.7500,,,2.5000,,,,111.9583,53.5554,3.0.257
fuelbed_41211.xml,41211,"Xeric upland 21-40 yr old long-needle pine plantation, 1-3 yr mFRI",3.9006,3.2057,4101.3350,234.7014,2172.1421,1101.1036,593.3878,9.0000,57.1929,128.2273,189.0000,56.5298,74.5508,3.9006,3.2057,4101.3350,234.7014,2172.1421,1101.1036,593.3878,9.0000,57.1929,128.2273,189.0000,56.5298,74.5508,402.0000,3.9500,5.1233,3.9500,3.5809,0.3120,0.0000,0.0000,0.7280,1.5306,0.8231,0.3686,0.3389,2.0000,2.0000,0.1500,0.1667,0.1063,10.0000,10.0000,40.0000,65.0000,0.1980,,,0.0000,,,,,,,0.5000,0.2312,,,0.0000,0.5000,,1.1400,0.4000,1.9000,2.5000,1.2500,1.2500,,,,,,,,3.5000,,,2.5000,,,,15.4400,4.1156,3.0.257
fuelbed_41212.xml,41212,"Xeric upland 41-60 yr old long-needle pine plantation, 1-3 yr mFRI",4.0110,3.1753,3998.6045,909.6060,1686.2318,809.3787,593.3878,9.0000,58.8120,127.0107,189.0000,58.1301,73.8434,4.0110,3.1753,3998.6045,909.6060,1686.2318,809.3787,593.3878,9.0000,58.8120,127.0107,189.0000,58.1301,73.8434,421.0000,4.0055,5.0588,4.0055,3.5639,2.0200,4.1380,0.0000,0.5751,1.3323,0.9032,0.2257,0.2033,3.5000,2.0000,0.1500,0.0833,0.1806,15.0000,10.0000,40.0000,65.0000,0.3395,,,0.7591,,,,,,,2.0000,0.9250,,,0.0000,0.5000,,2.3800,0.6800,1.3700,1.5000,0.7500,0.7500,,,,,,,,2.5000,,,1.5000,,,,14.6891,3.5420,3.0.257
fuelbed_41213.xml,41213,"Xeric upland 21-40 yr old long-needle pine plantation, 4-8 yr mFRI",4.9090,3.5070,3841.7363,738.8234,1547.5040,962.0212,593.3878,9.0000,71.9800,140.2813,189.0000,71.1454,81.5589,4.9090,3.5070,3841.7363,738.8234,1547.5040,962.0212,593.3878,9.0000,71.9800,140.2813,189.0000,71.1454,81.5589,422.0000,4.4313,4.9585,4.4313,3.7454,1.7836,3.3509,0.0000,0.8105,1.8971,1.2002,0.3580,0.3389,3.5000,2.0000,0.2500,0.1250,0.1759,15.0000,10.0000,40.0000,65.0000,1.0468,,,14.4633,,,,,,,2.0000,0.9250,,,0.0000,0.5000,,3.9600,1.1400,1.3700,2.5000,1.2500,1.2500,,,,,,,,3.0000,,,2.5000,,,,33.9333,11.4441,3.0.257
fuelbed_41313.xml,41313,"Xeric upland 41-60 yr old long-needle pine plantation, 4-8 yr mFRI",2.8040,2.2780,2402.5754,63.6221,691.9907,857.5796,789.3831,9.0000,41.1149,91.1184,185.0000,82.4717,119.8926,2.8040,2.2780,2402.5754,63.6221,691.9907,857.5796,789.3831,9.0000,41.1149,91.1184,185.0000,82.4717,119.8926,321.0000,3.3491,3.9213,3.3491,3.0186,1.6770,2.9092,0.0000,1.0036,1.4372,0.8873,0.2789,0.2711,1.0000,2.0000,0.1833,0.0417,0.0744,5.0000,5.0000,40.0000,65.0000,0.2594,,,0.9171,,,,,,,0.2000,0.0925,,,0.0000,0.2000,,1.9900,0.9400,3.2200,2.0000,1.0000,1.0000,,,,,,,,2.0000,,,1.5000,,,,14.9671,2.8048,3.0.257
fuelbed_41314.xml,41314,"Xeric upland 11-20 yr old long-needle pine plantation, 9-20 yr mFRI",4.4251,3.2834,3114.4888,63.4226,686.9351,1245.8510,1118.2800,9.0000,64.8838,131.3360,189.0000,64.1316,76.3581,4.4251,3.2834,3114.4888,63.4226,686.9351,1245.8510,1118.2800,9.0000,64.8838,131.3360,189.0000,64.1316,76.3581,422.0000,4.2072,4.4646,4.2072,3.6240,2.0659,3.4104,0.0000,1.4099,1.9377,1.3384,0.1927,0.4066,1.0000,2.0000,0.1833,0.1250,0.1082,5.0000,5.0000,60.0000,65.0000,0.5836,,,3.6356,,,,,,,0.2000,0.0925,,,0.0000,0.2000,,2.9700,1.4000,4.8000,3.0000,1.5000,1.5000,,,,,,,,3.0000,,,,,,,22.2056,3.4640,3.0.257
fuelbed_41315.xml,41315,"Xeric upland 21-40 yr old long-needle pine plantation, 9-20 yr mFRI",4.4251,3.2834,3114.4888,63.4226,686.9351,1245.8510,1118.2800,9.0000,64.8838,131.3360,189.0000,64.1316,76.3581,4.4251,3.2834,3114.4888,63.4226,686.9351,1245.8510,1118.2800,9.0000,64.8838,131.3360,189.0000,64.1316,76.3581,422.0000,4.2072,4.4646,4.2072,3.6240,2.0181,3.1284,0.0000,1.5803,1.9824,1.3831,0.1927,0.4066,1.0000,2.0000,0.1833,0.1250,0.1082,5.0000,5.0000,60.0000,65.0000,0.8820,,,12.8445,,,,,,,0.2000,0.0925,,,0.0000,0.2000,,2.9700,1.4000,4.8000,3.0000,1.5000,1.5000,,,,,,,,3.0000,,,,,,,31.4145,8.0685,3.0.257
fuelbed_41316.xml,41316,"Xeric upland 41-60 yr old long-needle pine plantation, 9-20 yr mFRI",4.4251,3.2834,3114.4888,63.4226,686.9351,1245.8510,1118.2800,9.0000,64.8838,131.3360,189.0000,64.1316,76.3581,4.4251,3.2834,3114.4888,63.4226,686.9351,1245.8510,1118.2800,9.0000,64.8838,131.3360,189.0000,64.1316,76.3581,422.0000,4.2072,4.4646,4.2072,3.6240,2.0826,3.1284,0.0000,1.7308,2.0154,1.4160,0.1927,0.4066,1.0000,2.0000,0.1833,0.1250,0.1082,5.0000,5.0000,60.0000,65.0000,1.1024,,,14.2716,,,,,,,0.2000,0.0925,,,0.0000,0.2000,,2.9700,1.4000,4.8000,3.0000,1.5000,1.5000,,,,,,,,3.0000,,,,,,,32.8416,8.7821,3.0.257
fuelbed_41413.xml,41413,"Xeric upland 0-10 yr old long-needle pine plantation, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12.0000,67.9705,93.5790,203.0000,38.6603,86.4718,7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12.0000,67.9705,93.5790,203.0000,38.6603,86.4718,632.0000,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0.0000,1.5305,1.8423,1.1601,0.3087,0.3736,2.0000,2.0000,0.1833,0.0417,0.6843,5.0000,80.0000,50.0000,65.0000,0.2594,,,0.9171,,,,,,,0.5000,0.2312,,,0.0000,2.0000,,2.1700,1.0200,3.5000,2.7500,1.3800,1.3800,,,,,,,,2.0000,,,1.5000,,,,19.1171,3.7742,3.0.257
fuelbed_41414.xml,41414,"Xeric upland 11-20 yr old long-needle pine plantation, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13.0000,63.8564,84.6065,202.0000,79.4845,151.6531,9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13.0000,63.8564,84.6065,202.0000,79.4845,151.6531,632.0000,6.0204,9.0000,6.0204,5.6701,3.0539,5.2142,0.0000,1.9111,2.2889,1.5628,0.2169,0.5091,2.0000,2.0000,0.1833,0.1250,0.5999,5.0000,80.0000,65.0000,65.0000,0.5836,,,3.6356,,,,,,,0.5000,0.2312,,,0.0000,2.0000,,2.9700,1.4000,4.8000,3.7500,1.8800,1.8800,,,,,,,,3.0000,,,,,,,25.8156,4.4334,3.0.257
fuelbed_41415.xml,41415,"Xeric upland 21-40 yr old long-needle pine plantation, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13.0000,63.8564,84.6065,202.0000,79.4845,151.6531,9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13.0000,63.8564,84.6065,202.0000,79.4845,151.6531,632.0000,6.0204,9.0000,6.0204,5.6701,2.9421,4.7391,0.0000,2.1253,2.3335,1.6074,0.2169,0.5091,2.0000,2.0000,0.1833,0.1250,0.5999,5.0000,80.0000,65.0000,65.0000,0.8820,,,12.8445,,,,,,,0.5000,0.2312,,,0.0000,2.0000,,2.9700,1.4000,4.8000,3.7500,1.8800,1.8800,,,,,,,,3.0000,,,,,,,35.0245,9.0379,3.0.257
fuelbed_41416.xml,41416,"Xeric upland 41-60 yr old long-needle pine plantation, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13.0000,63.8564,84.6065,202.0000,79.4845,151.6531,9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13.0000,63.8564,84.6065,202.0000,79.4845,151.6531,632.0000,6.0204,9.0000,6.0204,5.6701,3.0207,4.7391,0.0000,2.3086,2.3665,1.6404,0.2169,0.5091,2.0000,2.0000,0.1833,0.1250,0.5999,5.0000,80.0000,65.0000,65.0000,1.1024,,,14.2716,,,,,,,0.5000,0.2312,,,0.0000,2.0000,,2.9700,1.4000,4.8000,3.7500,1.8800,1.8800,,,,,,,,3.0000,,,,,,,36.4516,9.7514,3.0.257
fuelbed_41513.xml,41513,"Xeric upland 21-40 yr old long-needle pine plantation, 1-3 yr mFRI",2.7334,1.0260,775.7649,86.0193,449.4342,10.2370,230.0745,8.0000,165.6620,102.5997,184.0000,143.8644,85.4997,2.7334,1.0260,775.7649,86.0193,449.4342,10.2370,230.0745,8.0000,165.6620,102.5997,184.0000,143.8644,85.4997,341.0000,3.3066,2.2282,3.3066,2.0258,3.5870,3.9759,4.7451,2.8116,0.6643,0.5952,0.0090,0.0601,2.0000,0.9000,0.0667,0.0667,0.2269,5.0000,60.0000,10.0000,50.0000,2.4257,,0.3072,11.5012,,,,,,,0.5000,0.2312,,,0.0000,0.1500,,0.0300,0.1600,0.0800,0.1500,0.3000,0.3000,0.0000,0.0000,0.0000,,,,,0.1000,,,,,,,13.2712,5.9912,3.0.257
fuelbed_41514.xml,41514,"Xeric upland 41-60 yr old long-needle pine plantation, 1-3 yr mFRI",4.9116,2.1798,1638.6831,117.8362,667.5403,278.1204,575.1862,9.0000,72.0179,87.1902,183.0000,377.8168,242.1949,4.9116,2.1798,1638.6831,117.8362,667.5403,278.1204,575.1862,9.0000,72.0179,87.1902,183.0000,377.8168,242.1949,421.0000,4.4324,3.2385,4.4324,2.9528,2.3232,2.2460,4.7451,1.5926,0.6545,0.5347,0.0166,0.1032,2.0000,0.9000,0.0667,0.0667,0.1289,5.0000,60.0000,10.0000,85.0000,1.7465,,0.3072,47.6977,,,,,,,0.5000,0.2312,,,0.0000,0.1500,,0.3500,0.3200,0.1600,0.3000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.2500,,,,,,,50.7277,24.1645,3.0.257
fuelbed_41523.xml,41523,"Xeric upland 21-40 yr old long-needle pine plantation, 4-8 yr mFRI",3.4973,1.3504,1083.5088,111.9081,332.2982,23.8978,615.4047,8.0000,211.9593,135.0358,185.0000,102.8626,71.0715,3.4973,1.3504,1083.5088,111.9081,332.2982,23.8978,615.4047,8.0000,211.9593,135.0358,185.0000,102.8626,71.0715,451.0000,3.7402,2.6333,3.7402,2.3241,4.5315,4.4802,7.6902,3.5292,1.0983,0.9210,0.1109,0.0664,3.0000,0.8000,0.0417,0.0750,0.2492,10.0000,45.0000,10.0000,50.0000,3.5039,,1.0211,26.9742,,,,,,,0.6500,0.3006,,,0.0000,0.1000,,0.0500,0.1900,0.0800,0.2500,0.3000,0.3000,0.0000,0.0000,0.0000,,,,,0.6500,,,1.0000,,,,30.5442,14.8124,3.0.257
fuelbed_41532.xml,41532,"Xeric upland 11-20 yr old long-needle pine plantation, 9-20 yr mFRI",2.2781,1.0030,921.2997,70.7268,419.9395,45.5585,385.0750,8.0000,138.0683,100.2978,184.0000,119.9014,83.5815,2.2781,1.0030,921.2997,70.7268,419.9395,45.5585,385.0750,8.0000,138.0683,100.2978,184.0000,119.9014,83.5815,321.0000,3.0187,2.4282,3.0187,2.0030,2.4642,3.9368,0.0000,1.8127,0.5740,0.4584,0.0150,0.1006,4.5000,0.7000,0.1583,0.0667,0.3960,15.0000,35.0000,10.0000,30.0000,0.8456,,0.7057,0.6897,,,,,,,0.5000,0.2312,,,0.0000,0.1000,,0.0500,0.2500,0.1400,0.2500,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,1.5000,,,,,,,4.4797,1.2605,3.0.257
fuelbed_41533.xml,41533,"Xeric upland 21-40 yr old long-needle pine plantation, 9-20 yr mFRI",2.1719,1.1873,1018.5253,114.6853,253.4622,179.0877,471.2901,8.0000,131.6314,118.7288,161.0000,94.4312,74.2055,2.1719,1.1873,1018.5253,114.6853,253.4622,179.0877,471.2901,8.0000,131.6314,118.7288,161.0000,94.4312,74.2055,341.0000,2.9475,2.5531,2.9475,2.1793,4.2370,4.2364,7.6902,3.0859,1.4191,1.1356,0.1249,0.1586,5.0000,0.7000,0.1583,0.0750,0.4339,15.0000,25.0000,10.0000,50.0000,3.6207,,1.0944,26.9851,,,,,,,0.7500,0.3469,,,0.0000,0.0500,,0.0800,0.5000,0.2100,0.5000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.9500,,,1.0000,,,,33.5251,15.4660,3.0.257
fuelbed_41534.xml,41534,"Xeric upland 41-60 yr old long-needle pine plantation, 9-20 yr mFRI",2.8412,1.4460,1038.8794,153.6186,156.4613,257.5094,471.2901,8.0000,172.1965,144.6023,185.0000,83.5660,76.1065,2.8412,1.4460,1038.8794,153.6186,156.4613,257.5094,471.2901,8.0000,172.1965,144.6023,185.0000,83.5660,76.1065,342.0000,3.3712,2.5785,3.3712,2.4050,3.6757,2.0090,9.0000,3.5670,1.6790,1.2276,0.2348,0.2165,6.0000,0.7000,0.1583,0.0833,0.5372,15.0000,10.0000,10.0000,85.0000,3.6095,,1.6335,107.7407,,,,,,,1.0000,0.4625,,,0.0000,0.0300,,0.1100,0.6000,0.2800,0.7500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,2.1500,,,2.0000,,,,116.6607,56.7916,3.0.257
fuelbed_41541.xml,41541,"Xeric upland 0-10 yr old ong-needle pine plantation, >20 yr mFRI",0.8265,0.6552,727.9685,361.6107,234.1173,57.5100,74.7306,8.0000,50.0934,65.5214,183.0000,63.5801,72.8015,0.8265,0.6552,727.9685,361.6107,234.1173,57.5100,74.7306,8.0000,50.0934,65.5214,183.0000,63.5801,72.8015,200.0000,1.8183,2.1585,1.8183,1.6189,0.3456,0.0000,0.0000,0.8064,0.2289,0.2008,0.0103,0.0178,3.5000,0.5000,0.0250,0.0167,0.4562,15.0000,25.0000,10.0000,10.0000,0.1521,,,0.0000,,,,,,,2.0000,0.9250,,,0.0000,0.0500,,0.0400,0.1500,0.2100,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,2.8000,0.5125,3.0.257
fuelbed_41542.xml,41542,"Xeric upland 11-20 yr old ong-needle pine plantation, >20 yr mFRI",1.5071,0.9138,733.1669,305.5495,157.6434,120.5127,149.4612,8.0000,91.3371,91.3775,183.0000,115.9278,101.5305,1.5071,0.9138,733.1669,305.5495,157.6434,120.5127,149.4612,8.0000,91.3371,91.3775,183.0000,115.9278,101.5305,220.0000,2.4552,2.1662,2.4552,1.9118,1.5650,2.5962,0.0000,1.0553,0.4446,0.2605,0.0753,0.1088,3.0000,0.5000,0.0250,0.0333,0.2457,10.0000,15.0000,10.0000,30.0000,0.8468,,,1.1966,,,,,,,1.5000,0.6937,,,0.0000,0.0300,,0.0700,0.1500,0.2100,0.7500,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,0.1000,,,0.5000,,,,5.2666,1.4102,3.0.257
fuelbed_41543.xml,41543,"Xeric upland 21-40 yr old long-needle pine plantation, >20 yr mFRI",3.2981,1.1368,642.1680,287.0263,31.4831,24.7361,298.9225,8.0000,199.8825,113.6778,185.0000,97.0018,59.8304,3.2981,1.1368,642.1680,287.0263,31.4831,24.7361,298.9225,8.0000,199.8825,113.6778,185.0000,97.0018,59.8304,431.0000,3.6321,2.0273,3.6321,2.1324,3.2289,2.8548,5.8419,2.7316,1.0711,0.5945,0.2903,0.1863,3.0000,0.5000,0.0250,0.0500,0.3328,15.0000,10.0000,10.0000,50.0000,2.7051,,0.9127,8.6646,,,,,,,1.5000,0.6937,,,0.0000,0.0100,,0.1100,0.3000,0.4200,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.2000,,,2.5000,,,,16.2046,6.7842,3.0.257
